nodule_id,label,x_embed,y_embed
LIDC-IDRI-0195_6,4,-4.7387233,-37.48662
LIDC-IDRI-0196_0,4,9.13317,-39.54066
LIDC-IDRI-0198_0,2,-28.609358,1.7003399
LIDC-IDRI-0199_0,1,-21.545591,-28.037107
LIDC-IDRI-0199_1,2,-31.414227,18.04857
LIDC-IDRI-0199_2,2,-38.333344,29.411848
LIDC-IDRI-0199_3,3,32.02065,-22.063738
LIDC-IDRI-0200_0,2,-5.7972927,0.9927305
LIDC-IDRI-0200_1,3,-9.561439,6.053593
LIDC-IDRI-0201_0,3,-51.712025,12.000282
LIDC-IDRI-0201_1,3,19.235786,10.4798565
LIDC-IDRI-0201_2,5,-8.968189,-27.82618
LIDC-IDRI-0201_3,2,-50.485558,19.335447
LIDC-IDRI-0201_4,1,-23.024773,-3.1125326
LIDC-IDRI-0201_5,2,-45.04516,25.52839
LIDC-IDRI-0201_6,3,-40.27961,24.829958
LIDC-IDRI-0201_7,2,-10.605045,-0.3611826
LIDC-IDRI-0202_0,3,-45.9586,20.944605
LIDC-IDRI-0203_0,1,-42.730278,10.574863
LIDC-IDRI-0203_1,4,20.882833,-27.299795
LIDC-IDRI-0204_0,4,19.180523,-36.367847
LIDC-IDRI-0208_0,4,-9.231593,-20.321724
LIDC-IDRI-0208_1,3,-40.241547,21.748314
LIDC-IDRI-0208_2,3,-33.310482,33.407093
LIDC-IDRI-0209_0,4,33.78318,-27.192131
LIDC-IDRI-0210_0,3,0.6729772,5.1624675
LIDC-IDRI-0211_0,5,33.541595,1.080601
LIDC-IDRI-0211_1,2,-21.212626,32.82943
LIDC-IDRI-0212_0,1,-23.663437,12.632404
LIDC-IDRI-0213_0,1,-9.010576,-35.45896
LIDC-IDRI-0215_0,3,10.348308,-0.9149393
LIDC-IDRI-0215_1,3,64.983574,-0.29990497
LIDC-IDRI-0215_2,2,0.3162871,14.037543
LIDC-IDRI-0215_3,1,17.57299,-0.002431638
LIDC-IDRI-0216_0,2,-40.382343,17.376158
LIDC-IDRI-0216_1,3,-25.818409,-14.620884
LIDC-IDRI-0217_0,4,40.4225,-7.2848563
LIDC-IDRI-0217_1,4,20.587664,-27.174532
LIDC-IDRI-0217_2,4,13.374158,-41.562286
LIDC-IDRI-0219_0,4,13.138743,-40.302532
LIDC-IDRI-0220_0,3,65.65199,4.782072
LIDC-IDRI-0220_1,3,-1.7544724,-36.26121
LIDC-IDRI-0220_2,4,63.878605,6.5290937
LIDC-IDRI-0221_0,5,29.511122,-22.3406
LIDC-IDRI-0222_0,2,-31.93369,-4.0724144
LIDC-IDRI-0223_0,4,11.341621,-40.93702
LIDC-IDRI-0223_1,3,-20.915176,-23.354246
LIDC-IDRI-0223_2,4,12.438916,-36.203175
LIDC-IDRI-0227_0,3,-8.850263,-33.578156
LIDC-IDRI-0228_0,4,-3.0853398,-24.492939
LIDC-IDRI-0229_0,3,-26.382797,25.242605
LIDC-IDRI-0229_1,5,30.895397,-43.010258
LIDC-IDRI-0229_2,4,19.372187,-26.691523
LIDC-IDRI-0229_3,4,6.14887,-14.333795
LIDC-IDRI-0229_4,3,-29.327854,-11.226074
LIDC-IDRI-0229_5,3,-3.7780685,12.099354
LIDC-IDRI-0229_6,4,52.74977,-3.498601
LIDC-IDRI-0230_0,3,-30.602718,19.779696
LIDC-IDRI-0230_1,3,0.07778997,5.9153075
LIDC-IDRI-0230_2,1,22.334969,-26.31758
LIDC-IDRI-0231_0,1,-55.359924,13.923993
LIDC-IDRI-0232_0,1,-40.721416,12.333228
LIDC-IDRI-0232_1,3,-53.43378,15.156253
LIDC-IDRI-0233_0,3,6.8468194,-13.194963
LIDC-IDRI-0233_1,3,-49.889786,7.62722
LIDC-IDRI-0234_0,3,-39.725372,19.57957
LIDC-IDRI-0235_0,2,-28.19412,33.884106
LIDC-IDRI-0235_1,2,34.040207,-1.6076273
LIDC-IDRI-0235_2,2,41.033394,6.240252
LIDC-IDRI-0236_0,3,31.7843,13.668216
LIDC-IDRI-0236_1,3,32.807755,1.577891
LIDC-IDRI-0237_0,3,28.624786,9.104509
LIDC-IDRI-0237_1,3,-45.35417,22.026718
LIDC-IDRI-0237_2,4,48.212234,-3.470598
LIDC-IDRI-0240_0,3,-4.694073,-36.434273
LIDC-IDRI-0240_1,2,-55.017315,15.548254
LIDC-IDRI-0240_2,3,19.069166,-12.282296
LIDC-IDRI-0240_3,3,20.28609,-18.230608
LIDC-IDRI-0240_4,5,32.443573,-39.77038
LIDC-IDRI-0241_0,3,-40.179005,31.849655
LIDC-IDRI-0241_1,2,-32.05052,18.797703
LIDC-IDRI-0241_2,2,10.310687,14.458626
LIDC-IDRI-0241_3,3,19.584282,-3.6955266
LIDC-IDRI-0241_4,3,-9.494107,14.175901
LIDC-IDRI-0242_0,5,32.570343,-23.648666
LIDC-IDRI-0245_0,3,-45.63604,17.87448
LIDC-IDRI-0246_0,3,-8.330405,-33.88519
LIDC-IDRI-0247_0,3,-29.354074,-10.606461
LIDC-IDRI-0249_1,4,53.167526,-3.1419935
LIDC-IDRI-0250_0,4,34.002666,-28.673662
LIDC-IDRI-0250_1,4,32.1758,-24.63279
LIDC-IDRI-0250_2,1,-3.6904626,-28.80105
LIDC-IDRI-0251_0,3,18.364202,-11.509256
LIDC-IDRI-0252_0,4,66.97332,8.151702
LIDC-IDRI-0254_0,3,6.1191883,-6.601205
LIDC-IDRI-0254_1,3,-19.013126,21.1021
LIDC-IDRI-0254_2,2,-17.287191,-24.557117
LIDC-IDRI-0255_0,3,-10.940707,-19.30736
LIDC-IDRI-0255_1,3,-25.572397,29.192196
LIDC-IDRI-0256_0,1,34.509853,10.035314
LIDC-IDRI-0256_1,2,-54.070545,15.742198
LIDC-IDRI-0257_0,4,60.4744,0.8101166
LIDC-IDRI-0258_0,3,54.44659,1.0270562
LIDC-IDRI-0258_1,3,28.288433,-1.3870625
LIDC-IDRI-0259_0,4,-23.470457,-16.232271
LIDC-IDRI-0260_0,4,22.637068,-40.96213
LIDC-IDRI-0260_1,4,19.555542,-26.566925
LIDC-IDRI-0260_2,4,41.33155,-7.401622
LIDC-IDRI-0260_3,2,-27.50934,25.150784
LIDC-IDRI-0262_0,4,70.48064,3.2817395
LIDC-IDRI-0263_0,2,-25.96027,32.95977
LIDC-IDRI-0264_0,3,-5.1097794,-37.31248
LIDC-IDRI-0264_1,3,27.637014,-42.51103
LIDC-IDRI-0265_0,5,43.28413,-8.562114
LIDC-IDRI-0266_0,4,25.95736,-29.521957
LIDC-IDRI-0267_0,5,22.501509,-34.7465
LIDC-IDRI-0267_1,1,10.06307,-8.16108
LIDC-IDRI-0268_0,1,2.4729042,5.3550425
LIDC-IDRI-0269_0,3,47.49372,8.89011
LIDC-IDRI-0270_0,2,-0.19378789,-23.248058
LIDC-IDRI-0271_0,2,-14.287325,-21.72494
LIDC-IDRI-0272_0,2,63.451946,4.2037535
LIDC-IDRI-0273_0,3,-41.866447,9.988993
LIDC-IDRI-0273_1,3,-14.54008,6.6035905
LIDC-IDRI-0274_0,3,21.49094,-41.79461
LIDC-IDRI-0275_0,2,-48.038887,10.825099
LIDC-IDRI-0276_0,4,21.611729,-29.275854
LIDC-IDRI-0276_1,3,1.4086593,17.567757
LIDC-IDRI-0278_0,3,-23.836084,1.7130201
LIDC-IDRI-0278_1,3,-18.081022,31.135006
LIDC-IDRI-0280_0,2,-37.974678,33.706142
LIDC-IDRI-0281_0,2,21.429127,-13.596024
LIDC-IDRI-0283_0,3,-15.902725,-10.140837
LIDC-IDRI-0284_0,3,-43.17769,19.546835
LIDC-IDRI-0284_1,3,7.2489085,12.498481
LIDC-IDRI-0284_2,1,-17.09301,-16.311588
LIDC-IDRI-0285_0,2,39.922558,1.5523107
LIDC-IDRI-0285_1,5,0.8657271,-28.688278
LIDC-IDRI-0286_0,1,-41.344795,17.028606
LIDC-IDRI-0286_1,3,-0.70993716,-35.918037
LIDC-IDRI-0287_0,2,9.195112,14.026102
LIDC-IDRI-0288_0,3,-4.4815774,12.938264
LIDC-IDRI-0288_1,3,3.823414,15.351728
LIDC-IDRI-0289_0,2,-9.754487,10.815382
LIDC-IDRI-0289_1,3,4.5916705,-37.31517
LIDC-IDRI-0289_2,2,-16.08079,-18.92112
LIDC-IDRI-0292_0,3,46.152992,5.7923503
LIDC-IDRI-0296_0,4,30.010502,-42.121246
LIDC-IDRI-0297_0,2,-40.6888,8.521581
LIDC-IDRI-0297_1,3,-0.6113252,2.7892034
LIDC-IDRI-0298_0,3,11.923755,8.288446
LIDC-IDRI-0298_1,3,4.6686935,-21.95109
LIDC-IDRI-0298_2,2,-2.8329053,-12.558918
LIDC-IDRI-0298_3,3,28.97013,5.630347
LIDC-IDRI-0298_4,3,64.40511,6.9534883
LIDC-IDRI-0299_0,3,-49.365543,17.104149
LIDC-IDRI-0299_1,3,-7.7037787,-18.486563
LIDC-IDRI-0299_2,3,1.1508019,-17.278677
LIDC-IDRI-0299_3,4,8.216947,-5.4552674
LIDC-IDRI-0299_4,3,-6.116821,-10.199927
LIDC-IDRI-0300_0,2,19.479094,-10.167297
LIDC-IDRI-0300_1,3,31.990236,7.771868
LIDC-IDRI-0300_2,3,19.638943,-42.395615
LIDC-IDRI-0300_3,3,4.6439075,-38.212498
LIDC-IDRI-0301_0,2,-1.2243338,15.873703
LIDC-IDRI-0301_1,3,53.92991,9.475331
LIDC-IDRI-0302_0,3,64.119354,7.316168
LIDC-IDRI-0303_0,4,60.4988,0.8912264
LIDC-IDRI-0304_0,4,35.65185,3.3490381
LIDC-IDRI-0305_0,4,-40.71895,27.907303
LIDC-IDRI-0305_1,3,-42.019722,23.439318
LIDC-IDRI-0305_2,4,9.682688,11.211018
LIDC-IDRI-0305_3,4,0.4178276,-31.511806
LIDC-IDRI-0305_4,3,30.549166,15.917375
LIDC-IDRI-0305_5,4,10.523048,14.144398
LIDC-IDRI-0305_6,3,50.033863,7.947867
LIDC-IDRI-0308_0,2,-9.804419,-34.301296
LIDC-IDRI-0308_1,3,-5.6880918,9.928636
LIDC-IDRI-0308_2,2,36.288273,12.967342
LIDC-IDRI-0309_0,2,-47.696304,22.246155
LIDC-IDRI-0309_1,4,-3.8671987,-37.801888
LIDC-IDRI-0309_2,1,62.59358,-0.93081456
LIDC-IDRI-0310_0,3,-11.361417,-27.308352
LIDC-IDRI-0311_0,5,29.44541,-42.25943
LIDC-IDRI-0313_0,5,29.531012,-43.318455
LIDC-IDRI-0314_0,3,14.957439,-35.235714
LIDC-IDRI-0315_0,2,56.301434,8.052879
LIDC-IDRI-0315_1,3,3.8094225,13.507149
LIDC-IDRI-0315_2,3,-12.227461,2.889713
LIDC-IDRI-0315_3,4,27.604626,-27.78334
LIDC-IDRI-0315_4,3,-22.244623,-22.51862
LIDC-IDRI-0315_5,3,60.719067,2.096119
LIDC-IDRI-0315_6,2,-6.8680816,3.59143
LIDC-IDRI-0320_1,3,24.802238,12.475038
LIDC-IDRI-0321_0,3,48.04163,1.0200869
LIDC-IDRI-0321_1,1,-19.45003,-14.933592
LIDC-IDRI-0321_2,2,-18.335382,-21.335312
LIDC-IDRI-0321_3,1,-0.7132345,-23.488386
LIDC-IDRI-0323_0,3,32.78111,12.566417
LIDC-IDRI-0323_1,2,-4.1883807,16.413101
LIDC-IDRI-0323_2,3,48.125164,3.348959
LIDC-IDRI-0324_0,3,-6.5497713,1.733118
LIDC-IDRI-0324_1,3,69.97653,5.0022306
LIDC-IDRI-0325_0,4,14.096929,-34.399124
LIDC-IDRI-0326_0,4,-7.1146293,-19.864298
LIDC-IDRI-0326_1,3,-7.002374,-19.818962
LIDC-IDRI-0328_0,3,-51.06123,20.556507
LIDC-IDRI-0328_1,3,-30.540197,20.84073
LIDC-IDRI-0329_0,2,8.649139,10.749635
LIDC-IDRI-0329_1,3,2.8711646,-6.3652725
LIDC-IDRI-0329_2,3,10.507149,8.954925
LIDC-IDRI-0332_0,5,31.26026,-26.10345
LIDC-IDRI-0334_0,3,-21.692427,-17.712893
LIDC-IDRI-0334_1,3,-20.907135,-3.6335497
LIDC-IDRI-0334_2,4,32.7555,-28.097939
LIDC-IDRI-0334_4,3,41.21131,-5.0073004
LIDC-IDRI-0334_5,2,-25.747873,-15.733341
LIDC-IDRI-0334_6,3,19.887863,-35.755188
LIDC-IDRI-0334_7,3,-9.889271,-10.740893
LIDC-IDRI-0334_8,3,6.9806,-13.00303
LIDC-IDRI-0334_9,3,-27.026522,1.2353629
LIDC-IDRI-0337_0,5,18.143738,-13.569336
LIDC-IDRI-0337_1,5,33.891106,-26.13243
LIDC-IDRI-0338_0,3,-53.938877,14.248555
LIDC-IDRI-0339_0,3,-0.10463144,3.9365125
LIDC-IDRI-0339_1,2,46.115597,4.3460836
LIDC-IDRI-0340_0,3,34.65756,-5.1937957
LIDC-IDRI-0341_1,3,25.77196,5.7867074
LIDC-IDRI-0341_2,3,16.957874,5.3857193
LIDC-IDRI-0341_3,3,-2.3361018,-12.368255
LIDC-IDRI-0341_4,3,27.837694,6.4105244
LIDC-IDRI-0341_5,3,-43.38611,6.6912475
LIDC-IDRI-0344_1,3,-12.445257,-31.979053
LIDC-IDRI-0344_2,3,42.409733,13.089276
LIDC-IDRI-0344_3,3,-21.070307,-21.502277
LIDC-IDRI-0345_0,3,-28.870829,4.9349704
LIDC-IDRI-0346_0,1,32.788364,2.6989887
LIDC-IDRI-0346_1,3,-9.101313,-32.298443
LIDC-IDRI-0346_2,1,19.969301,-10.960985
LIDC-IDRI-0346_3,3,-32.89703,7.2755017
LIDC-IDRI-0346_4,1,-23.877895,-19.383755
LIDC-IDRI-0347_0,4,25.983238,-26.372765
LIDC-IDRI-0347_1,1,-37.19719,28.604782
LIDC-IDRI-0347_2,2,59.50562,4.89869
LIDC-IDRI-0347_3,4,42.086308,-9.20366
LIDC-IDRI-0350_0,3,-19.50837,29.285137
LIDC-IDRI-0351_0,4,-21.907438,37.42967
LIDC-IDRI-0351_1,1,-9.469761,10.215727
LIDC-IDRI-0352_0,2,-38.00129,34.373516
LIDC-IDRI-0352_1,3,-32.180374,19.663898
LIDC-IDRI-0354_0,1,-12.736398,-32.908325
LIDC-IDRI-0354_1,3,-56.384556,5.1045113
LIDC-IDRI-0355_0,4,-29.188778,22.666733
LIDC-IDRI-0356_6,3,-38.28597,9.577836
LIDC-IDRI-0356_7,2,-23.717308,34.292522
LIDC-IDRI-0357_0,2,-42.40584,4.882189
LIDC-IDRI-0358_0,2,-39.1908,21.192186
LIDC-IDRI-0358_1,1,39.205837,14.09371
LIDC-IDRI-0358_2,2,-52.474503,11.192073
LIDC-IDRI-0358_3,2,-40.399906,31.546192
LIDC-IDRI-0358_4,2,-39.81526,18.904453
LIDC-IDRI-0358_5,2,-37.282936,26.729752
LIDC-IDRI-0358_6,2,-22.558603,-27.019688
LIDC-IDRI-0358_7,3,-11.424293,-28.231737
LIDC-IDRI-0359_1,2,-10.373105,-28.143177
LIDC-IDRI-0360_0,2,-5.080429,-9.7741585
LIDC-IDRI-0360_1,2,-38.221237,22.704252
LIDC-IDRI-0360_2,3,48.763767,0.16226658
LIDC-IDRI-0360_3,3,69.417366,3.947602
LIDC-IDRI-0362_0,3,-47.977886,21.84553
LIDC-IDRI-0362_1,5,29.817606,-24.417995
LIDC-IDRI-0363_0,2,-50.50615,12.196416
LIDC-IDRI-0365_0,3,30.334064,-39.65399
LIDC-IDRI-0366_0,4,32.496258,-28.95141
LIDC-IDRI-0366_1,3,44.997013,5.866438
LIDC-IDRI-0367_0,1,51.388653,9.66094
LIDC-IDRI-0368_0,4,40.338623,-8.41251
LIDC-IDRI-0368_1,3,-19.435669,-23.924261
LIDC-IDRI-0368_2,1,6.222362,5.638436
LIDC-IDRI-0368_3,1,72.2042,3.27127
LIDC-IDRI-0368_4,4,16.306402,-14.89518
LIDC-IDRI-0368_5,3,69.505005,2.3923445
LIDC-IDRI-0370_0,3,0.20441018,-0.19652164
LIDC-IDRI-0370_1,2,27.648314,-1.0382788
LIDC-IDRI-0372_0,1,-1.5797446,-13.331373
LIDC-IDRI-0372_1,3,-15.867172,-1.0405741
LIDC-IDRI-0373_0,3,-54.588196,5.815939
LIDC-IDRI-0374_1,3,-29.349567,33.282127
LIDC-IDRI-0374_2,3,-28.996706,-17.198275
LIDC-IDRI-0375_0,1,-34.67753,14.645828
LIDC-IDRI-0375_1,3,-26.608444,-0.13380805
LIDC-IDRI-0376_0,2,6.756789,1.0134529
LIDC-IDRI-0376_1,2,58.526894,2.9483263
LIDC-IDRI-0377_0,5,46.36626,-7.297303
LIDC-IDRI-0377_1,3,20.213245,-13.0641
LIDC-IDRI-0377_2,1,-22.709417,35.220642
LIDC-IDRI-0378_0,3,-19.296343,-24.754955
LIDC-IDRI-0379_0,3,-1.9609691,-3.9102309
LIDC-IDRI-0379_1,2,-45.943985,23.667044
LIDC-IDRI-0379_2,1,19.425508,-2.8133605
LIDC-IDRI-0379_3,3,26.285938,15.4499855
LIDC-IDRI-0379_4,3,-32.327526,36.41367
LIDC-IDRI-0380_0,3,-57.02415,9.867019
LIDC-IDRI-0380_1,2,-20.50457,35.295864
LIDC-IDRI-0380_2,3,-40.78191,36.085857
LIDC-IDRI-0381_0,3,45.690434,3.9441617
LIDC-IDRI-0384_0,2,-17.123886,22.9826
LIDC-IDRI-0384_1,3,-18.007322,7.716008
LIDC-IDRI-0384_2,2,18.93439,6.495783
LIDC-IDRI-0385_0,4,44.099136,9.124581
LIDC-IDRI-0385_1,4,-20.068977,-13.999895
LIDC-IDRI-0387_0,4,21.01999,-39.765972
LIDC-IDRI-0387_1,3,31.669426,12.660526
LIDC-IDRI-0390_0,1,20.932663,-14.035076
LIDC-IDRI-0390_1,1,0.63557976,-37.372135
LIDC-IDRI-0390_2,1,32.903076,-3.9521954
LIDC-IDRI-0390_3,2,41.81384,3.9781346
LIDC-IDRI-0390_4,1,0.5645564,-33.23365
LIDC-IDRI-0390_5,2,26.066528,-25.382801
LIDC-IDRI-0390_6,1,-28.737637,-16.92295
LIDC-IDRI-0390_7,1,-21.642345,16.956831
LIDC-IDRI-0392_0,3,-0.02902547,-22.637978
LIDC-IDRI-0392_1,2,-29.40513,22.543755
LIDC-IDRI-0392_2,3,32.52352,10.814151
LIDC-IDRI-0393_0,3,-35.72257,14.480527
LIDC-IDRI-0394_0,4,-8.676527,6.7735767
LIDC-IDRI-0394_1,3,-33.54248,29.441772
LIDC-IDRI-0394_3,3,-52.248745,25.327927
LIDC-IDRI-0394_4,4,-45.798607,32.895233
LIDC-IDRI-0394_5,4,-6.770358,-10.35284
LIDC-IDRI-0394_6,3,-26.694122,34.789185
LIDC-IDRI-0395_0,4,41.512817,-8.486319
LIDC-IDRI-0395_1,2,-44.909817,7.5155773
LIDC-IDRI-0395_2,4,-27.399698,-14.542339
LIDC-IDRI-0395_3,3,-36.268684,11.463403
LIDC-IDRI-0396_0,1,-24.548178,-13.079418
LIDC-IDRI-0396_1,3,-16.367388,-1.6801494
LIDC-IDRI-0397_0,3,-17.960485,-9.813732
LIDC-IDRI-0397_1,3,-24.229885,-17.29636
LIDC-IDRI-0397_2,3,-46.394394,31.674707
LIDC-IDRI-0398_0,3,-10.636226,-18.606495
LIDC-IDRI-0398_1,3,-22.463293,-9.637663
LIDC-IDRI-0398_10,4,13.844594,-36.905067
LIDC-IDRI-0398_11,3,-29.315292,6.5323696
LIDC-IDRI-0398_12,3,-24.690807,-16.843994
LIDC-IDRI-0398_2,3,46.101696,0.5992994
LIDC-IDRI-0398_3,3,65.86334,6.8627043
LIDC-IDRI-0398_4,3,4.3002567,14.539726
LIDC-IDRI-0398_5,3,47.648777,0.6884074
LIDC-IDRI-0398_6,3,15.939504,16.32526
LIDC-IDRI-0398_7,3,-30.334824,-12.106784
LIDC-IDRI-0398_8,3,32.809692,-2.3483405
LIDC-IDRI-0398_9,3,-21.197823,11.737983
LIDC-IDRI-0399_0,2,-0.4508159,5.485783
LIDC-IDRI-0399_1,2,20.865042,-0.4007223
LIDC-IDRI-0402_0,3,-41.545242,12.634151
LIDC-IDRI-0402_1,3,-1.7822864,-16.170746
LIDC-IDRI-0402_2,3,62.13886,8.71543
LIDC-IDRI-0402_3,3,30.80283,15.816921
LIDC-IDRI-0402_4,3,48.97029,9.359508
LIDC-IDRI-0402_5,2,-23.468512,-25.540806
LIDC-IDRI-0402_6,3,7.5159597,10.213121
LIDC-IDRI-0402_7,3,19.194313,7.527916
LIDC-IDRI-0402_8,3,40.086906,12.6360235
LIDC-IDRI-0404_0,4,14.258247,-39.78195
LIDC-IDRI-0404_1,3,-4.107893,-28.752361
LIDC-IDRI-0404_2,4,-2.0055418,-25.914593
LIDC-IDRI-0404_3,4,10.50601,-40.031982
LIDC-IDRI-0404_4,3,-0.0962839,-2.6055527
LIDC-IDRI-0404_5,3,19.10211,-20.183125
LIDC-IDRI-0405_0,2,-12.149085,-33.003883
LIDC-IDRI-0405_1,3,-22.070143,9.609169
LIDC-IDRI-0405_2,1,-14.063633,-9.9998455
LIDC-IDRI-0405_3,3,39.42986,1.7187791
LIDC-IDRI-0406_0,1,6.5761743,7.8075843
LIDC-IDRI-0406_1,3,-48.28704,11.327497
LIDC-IDRI-0406_2,3,12.789224,9.004738
LIDC-IDRI-0407_0,3,15.233837,-20.3164
LIDC-IDRI-0407_1,4,16.34666,-29.526081
LIDC-IDRI-0407_2,2,-46.693737,10.788078
LIDC-IDRI-0407_3,1,-56.579075,8.118791
LIDC-IDRI-0408_0,3,38.756516,5.6901264
LIDC-IDRI-0408_1,3,-11.274117,-15.140944
LIDC-IDRI-0408_2,3,22.427,14.785928
LIDC-IDRI-0409_0,2,34.231884,1.9321455
LIDC-IDRI-0409_1,3,-24.170057,-9.661604
LIDC-IDRI-0409_3,3,-19.86443,-26.610584
LIDC-IDRI-0409_4,3,-21.8164,0.46142513
LIDC-IDRI-0409_5,3,-18.71106,19.296038
LIDC-IDRI-0411_2,3,55.457706,8.962081
LIDC-IDRI-0412_1,2,6.9267206,-12.143376
LIDC-IDRI-0412_2,2,5.4903245,-2.1298747
LIDC-IDRI-0413_0,2,-4.340868,15.587906
LIDC-IDRI-0413_1,2,46.699097,11.284383
LIDC-IDRI-0413_2,2,32.167366,11.746322
LIDC-IDRI-0414_0,4,20.541632,-5.8503675
LIDC-IDRI-0415_0,4,3.5982778,-22.397774
LIDC-IDRI-0415_1,2,-8.955614,9.47023
LIDC-IDRI-0415_2,4,-17.65115,21.971676
LIDC-IDRI-0415_3,3,-7.3791013,6.5577583
LIDC-IDRI-0415_4,3,1.148615,3.2665641
LIDC-IDRI-0415_5,3,56.476578,9.518785
LIDC-IDRI-0415_6,5,-6.0322385,-36.485783
LIDC-IDRI-0415_7,5,-7.590671,-30.845465
LIDC-IDRI-0416_0,3,48.498425,8.03351
LIDC-IDRI-0416_1,3,10.334231,-8.209603
LIDC-IDRI-0419_0,3,-18.877045,29.673117
LIDC-IDRI-0419_1,2,-5.8534403,-7.185783
LIDC-IDRI-0420_0,4,-11.940294,-21.31774
LIDC-IDRI-0420_1,3,-54.9095,5.075661
LIDC-IDRI-0421_0,3,5.3455563,-22.101133
LIDC-IDRI-0421_1,1,7.6517253,-15.036624
LIDC-IDRI-0423_0,4,27.421377,-42.56242
LIDC-IDRI-0424_0,3,-25.716778,7.9175973
LIDC-IDRI-0424_2,3,-26.299475,34.277946
LIDC-IDRI-0426_0,1,-4.679278,-29.620483
LIDC-IDRI-0427_0,1,-1.1653475,-37.657963
LIDC-IDRI-0427_1,2,-21.732473,11.037709
LIDC-IDRI-0427_2,2,-7.167218,-10.192063
LIDC-IDRI-0427_3,1,-34.475445,20.898624
LIDC-IDRI-0430_0,3,67.19256,5.8684335
LIDC-IDRI-0430_1,3,70.764496,2.1429965
LIDC-IDRI-0431_0,2,4.8970823,15.438555
LIDC-IDRI-0433_0,3,36.00917,4.2146487
LIDC-IDRI-0433_1,2,-46.296776,25.154486
LIDC-IDRI-0433_2,2,67.32765,3.526392
LIDC-IDRI-0433_3,3,-44.7526,31.87989
LIDC-IDRI-0433_4,3,-7.330327,14.333207
LIDC-IDRI-0434_0,3,-17.782103,-18.510443
LIDC-IDRI-0434_1,3,-28.836414,-12.609023
LIDC-IDRI-0434_2,3,-29.401548,-12.810226
LIDC-IDRI-0435_0,2,69.019684,1.9302115
LIDC-IDRI-0435_1,2,40.873222,-0.71794367
LIDC-IDRI-0435_3,1,-31.278503,1.2362063
LIDC-IDRI-0435_4,2,-31.88624,-6.323764
LIDC-IDRI-0435_5,3,53.750572,2.690924
LIDC-IDRI-0435_6,2,72.1003,4.823112
LIDC-IDRI-0436_0,4,15.112069,-38.90704
LIDC-IDRI-0436_1,1,42.35216,6.2403054
LIDC-IDRI-0437_0,2,44.73148,4.5303655
LIDC-IDRI-0437_1,2,6.852402,-13.947589
LIDC-IDRI-0437_2,1,19.562605,-20.44454
LIDC-IDRI-0437_3,1,10.487459,-9.597036
LIDC-IDRI-0437_4,3,-10.74749,-9.350375
LIDC-IDRI-0438_0,3,-5.952215,-36.8457
LIDC-IDRI-0439_0,2,-27.29735,7.4355335
LIDC-IDRI-0439_1,4,31.16291,-25.548223
LIDC-IDRI-0440_0,3,-11.681182,-12.434762
LIDC-IDRI-0440_1,1,19.476274,-41.917564
LIDC-IDRI-0440_2,2,1.0205382,-29.002657
LIDC-IDRI-0442_1,2,39.444748,8.997173
LIDC-IDRI-0444_0,2,-33.072502,35.65553
LIDC-IDRI-0445_0,3,-30.1137,27.889486
LIDC-IDRI-0445_1,3,38.87621,12.727171
LIDC-IDRI-0445_2,3,-35.764416,11.882546
LIDC-IDRI-0447_0,3,15.032997,-10.3813095
LIDC-IDRI-0447_1,5,16.625282,-21.917322
LIDC-IDRI-0447_2,1,-20.673697,16.34613
LIDC-IDRI-0447_3,2,-33.063644,34.815865
LIDC-IDRI-0448_0,3,-20.549381,30.644428
LIDC-IDRI-0448_1,3,59.001106,3.2753627
LIDC-IDRI-0448_2,3,-6.2435694,-7.072475
LIDC-IDRI-0449_0,3,25.444313,8.706449
LIDC-IDRI-0449_1,2,-5.609357,3.9117796
LIDC-IDRI-0450_0,4,-5.0579844,14.598541
LIDC-IDRI-0450_2,2,-54.131393,9.703341
LIDC-IDRI-0450_3,3,-35.93929,29.491013
LIDC-IDRI-0450_4,3,-20.243002,-26.152575
LIDC-IDRI-0450_5,3,22.804262,17.016918
LIDC-IDRI-0450_6,3,-10.356255,-28.4175
LIDC-IDRI-0450_7,5,-5.851663,-26.982855
LIDC-IDRI-0450_8,3,30.691835,-0.7849751
LIDC-IDRI-0451_0,3,40.782986,-7.6691484
LIDC-IDRI-0452_1,2,0.87159216,-3.8475883
LIDC-IDRI-0452_2,3,-32.773247,33.235573
LIDC-IDRI-0453_0,4,-1.2569406,-32.5223
LIDC-IDRI-0454_0,2,-13.049308,7.287857
LIDC-IDRI-0454_1,4,-3.3498452,-33.519447
LIDC-IDRI-0454_2,3,-26.553816,29.534306
LIDC-IDRI-0454_3,4,-27.497313,-1.6811763
LIDC-IDRI-0454_4,5,-35.381985,35.258476
LIDC-IDRI-0454_5,3,11.362245,10.845133
LIDC-IDRI-0454_6,4,28.630959,-21.364285
LIDC-IDRI-0456_1,3,-7.293064,2.510321
LIDC-IDRI-0456_2,1,-33.100903,-4.575856
LIDC-IDRI-0457_0,3,-25.210989,10.722874
LIDC-IDRI-0457_1,4,-46.23035,1.9192255
LIDC-IDRI-0458_0,3,42.965725,4.1141033
LIDC-IDRI-0458_2,3,53.644352,4.6549506
LIDC-IDRI-0458_3,1,-38.90376,34.191826
LIDC-IDRI-0459_0,1,-21.791708,29.744692
LIDC-IDRI-0459_1,1,-25.05144,35.30813
LIDC-IDRI-0459_2,1,-54.971123,13.477611
